#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 08 01 50 348 10.7 13.0  3.33 13.79  7.44  70 1017.6   5.5   6.2   1.5 99.0 99.00
2013 03 08 02 50 355 10.4 12.8  3.74 13.79  7.81  87 1017.4   5.0   6.1   1.5 99.0 99.00
2013 03 08 03 50 346 11.1 13.4  4.13 13.79  8.15  82 1017.3   4.9   6.0   0.8 99.0 99.00
2013 03 08 04 50 336 11.4 14.1  3.64 13.79  7.77  84 1017.1   4.6   5.9   0.4 99.0 99.00
2013 03 08 05 50 325 11.4 14.2  3.88 13.79  7.95  90 1017.1   3.8   6.0   0.8 99.0 99.00
2013 03 08 06 50 335 13.2 16.2  3.88 13.79  7.71 101 1016.7   3.8   6.0   0.2 99.0 99.00
2013 03 08 07 50 338 12.6 15.2  3.50 13.79  7.32  97 1015.9   4.1   6.0  -0.4 99.0 99.00
2013 03 08 08 50 323 11.4 13.6  3.51 13.79  7.23  85 1015.6   3.9   6.0  -0.5 99.0 99.00
2013 03 08 09 50 315 12.6 15.8  3.47 13.79  7.19  93 1015.5   3.9   6.0  -1.5 99.0 99.00
2013 03 08 10 50 317 14.8 17.9  3.85 13.79  7.38  93 1015.4   3.4   5.9  -2.2 99.0 99.00
2013 03 08 11 50 322 12.9 15.8  3.64 12.90  6.75  94 1015.9   2.9   5.8  -2.0 99.0 99.00
2013 03 08 12 50 323 12.5 16.0  3.50 12.90  6.90  74 1016.4   2.3   5.7  -0.6 99.0 99.00
2013 03 08 13 50 311 15.2 19.0  3.42 13.79  6.60  67 1016.0   1.3   5.6   0.0 99.0 99.00
2013 03 08 14 50 314 16.2 18.9  3.72 12.90  7.04  86 1015.9   1.3   5.6   0.3 99.0 99.00
2013 03 08 15 50 314 15.1 18.6  3.49 12.90  6.30  81 1016.1   1.5   5.7   0.6 99.0 99.00
2013 03 08 16 50 316 14.6 18.3  3.37 12.90  6.62  97 1016.4   1.7   5.7   0.6 99.0 99.00
2013 03 08 17 50 317 14.7 18.1  3.71 13.79  7.17  89 1016.0   2.3   5.8   0.6 99.0 99.00
2013 03 08 18 50 320 13.6 15.9  3.39 13.79  6.52 119 1016.1   2.4   5.8   1.3 99.0 99.00
2013 03 08 19 50 326 13.9 16.8  3.17 14.81  6.34 173 1016.3   2.9   5.8   1.4 99.0 99.00
2013 03 08 20 50 324 13.9 17.3  3.43 13.79  6.66  90 1016.6   3.7   5.8   1.6 99.0 99.00
2013 03 08 21 50 326 12.6 14.9  3.22 14.81  6.42 120 1017.2   4.1   5.8   2.2 99.0 99.00
2013 03 08 22 50 326 12.1 14.9  3.24 13.79  6.68  89 1017.8   4.5   5.8   2.4 99.0 99.00
2013 03 08 23 50 335 13.4 15.7  3.33 13.79  6.60  93 1018.5   4.9   5.8   2.4 99.0 99.00
2013 03 09 00 50 340 12.5 15.1  3.28 13.79  6.81  83 1019.6   5.3   5.8   2.5 99.0 99.00
2013 03 09 01 50 337 10.4 12.4  3.56 13.79  7.41  89 1020.2   5.4   5.8   2.8 99.0 99.00
2013 03 09 02 50 333  9.4 12.1  3.46 13.79  7.41  63 1020.8   5.9   5.7   2.8 99.0 99.00
2013 03 09 03 50 326 11.6 13.8  3.48 13.79  7.66  72 1020.4   6.0   5.7   1.1 99.0 99.00
2013 03 09 04 50 333 11.8 14.6  3.87 13.79  8.01  79 1020.5   5.8   5.7   0.7 99.0 99.00
2013 03 09 05 50 327 11.6 14.4  4.07 13.79  8.18  90 1020.4   5.5   5.7   0.4 99.0 99.00
2013 03 09 06 50 328 11.4 13.6  3.52 12.90  7.74  90 1020.8   5.4   5.7   0.1 99.0 99.00
2013 03 09 07 50 329 11.5 14.9  3.97 13.79  7.78  90 1020.3   5.1   5.7  -0.1 99.0 99.00
2013 03 09 08 50 330 10.9 13.9  3.71 13.79  7.35  95 1020.6   4.9   5.7  -0.5 99.0 99.00
2013 03 09 09 50 326 11.7 14.2  3.53 13.79  7.45  97 1021.4   4.5   5.6  -0.7 99.0 99.00
2013 03 09 10 50 334 11.3 14.2  3.48 13.79  7.26  94 1021.8   4.4   5.6  -0.8 99.0 99.00
2013 03 09 11 50 341 11.6 13.8  3.49 14.81  7.38 101 1022.2   4.2   5.6  -1.3 99.0 99.00
2013 03 09 12 50 336 10.8 13.0  3.47 13.79  7.48  81 1023.2   4.1   5.6  -1.7 99.0 99.00
2013 03 09 13 50 332  9.6 11.8  3.54 13.79  7.53  71 1023.9   4.3   5.6  -1.7 99.0 99.00
2013 03 09 14 50 329  9.3 11.8  3.63 14.81  7.88  66 1024.1   4.4   5.6  -0.8 99.0 99.00
2013 03 09 16 50 318  8.0 10.1  3.65 13.79  8.32  83 1024.9   5.0   5.7   0.2 99.0 99.00
2013 03 09 17 50 316  9.0 11.9  3.37 13.79  8.00  71 1024.6   5.4   5.7  -0.4 99.0 99.00
2013 03 09 18 50 323  6.6  8.3  3.58 14.81  8.65  78 1023.8   6.0   5.7   0.4 99.0 99.00
2013 03 09 19 50 338  4.3  5.3  3.45 14.81  8.90  87 1023.6   6.3   5.7   1.4 99.0 99.00
2013 03 09 20 50 338  3.6  5.1  3.22 16.00  8.64  95 1024.0   6.4   5.8   2.2 99.0 99.00
2013 03 09 21 50   4  2.7  3.5  3.05 16.00  8.37  94 1024.2   6.5   5.8   2.3 99.0 99.00
2013 03 09 22 50  57  2.7  4.3  3.39 14.81  9.29  96 1024.6   5.9   5.7   3.6 99.0 99.00
2013 03 09 23 50  78  2.7  4.0  3.53 14.81  9.46  94 1024.9   6.2   5.7   2.1 99.0 99.00
2013 03 10 00 50  70  3.9  5.2  3.21 14.81  9.22  76 1025.4   6.5   5.7   1.0 99.0 99.00
2013 03 10 01 50  49  1.9  3.4  3.32 16.00  9.56  90 1025.7   6.5   5.6   1.7 99.0 99.00
2013 03 10 03 50 359  1.2  2.0  3.12 16.00  9.52  84 1026.2   7.1   5.5  -2.9 99.0 99.00
2013 03 10 04 50 277  0.4  2.1  3.06 14.81  9.52  76 1026.2   6.0   5.4   0.4 99.0 99.00
2013 03 10 05 50  48  1.9  2.9  2.81 16.00  9.01  73 1026.5   6.1   5.4   1.5 99.0 99.00
2013 03 10 06 50  21  1.2  2.1  2.76 14.81  8.84  88 1026.6   5.6   5.4   2.9 99.0 99.00
2013 03 10 07 50 335  1.1  1.8  2.61 12.90  8.62  91 1026.1   5.2   5.4   3.8 99.0 99.00
2013 03 10 08 50 345  1.6  2.9  2.69 14.81  8.82  88 1026.0   5.0   5.3   4.2 99.0 99.00
2013 03 10 09 50 317  2.0  3.5  2.46 16.00  8.04 102 1026.8   5.1   5.3   4.1 99.0 99.00
2013 03 10 10 50  16  3.3  4.0  2.55 14.81  8.82  98 1026.7   5.1   5.3   3.8 99.0 99.00
2013 03 10 11 50  24  4.3  5.4  2.36 14.81  8.77 104 1027.1   5.3   5.3   3.8 99.0 99.00
2013 03 10 12 50  49  4.5  5.6  2.49 14.81  8.62 105 1027.4   5.8   5.4   3.4 99.0 99.00
2013 03 10 13 50  57  5.6  6.9  2.64 13.79  9.03  85 1027.6   5.6   5.4   3.1 99.0 99.00
2013 03 10 14 50  61  6.0  7.3  2.65 14.81  9.15  90 1027.8   5.4   5.5   3.2 99.0 99.00
2013 03 10 15 50  59  5.3  6.8  2.68 14.81  8.70  76 1028.2   5.1   5.5   2.9 99.0 99.00
2013 03 10 16 50  59  5.0  6.4  2.51 13.79  8.28  80 1028.4   5.2   5.6   3.1 99.0 99.00
2013 03 10 17 50  45  4.7  6.0  2.78 13.79  8.66  85 1028.1   5.2   5.7   3.0 99.0 99.00
2013 03 10 18 50  51  4.1  5.5  2.38 13.79  7.92  95 1027.4   5.3   5.8   3.2 99.0 99.00
2013 03 10 19 50  58  5.2  6.7  2.54 13.79  8.44  90 1026.8   5.4   5.9   3.2 99.0 99.00
2013 03 10 20 50  56  3.8  4.9  2.38 13.79  8.37  95 1026.7   5.6   6.0   3.6 99.0 99.00
2013 03 10 21 50  60  2.9  3.9  2.45 13.79  8.39  91 1026.9   5.6   5.9   3.8 99.0 99.00
2013 03 10 22 50  53  3.3  4.4  2.38 13.79  8.38 100 1027.1   5.5   5.8   4.0 99.0 99.00
2013 03 10 23 50  77  4.3  5.7  2.29 13.79  8.49  91 1027.0   5.6   5.8   4.5 99.0 99.00
2013 03 11 00 50  96  5.3  6.6  2.05 13.79  8.09  72 1026.5   5.7   5.8   4.7 99.0 99.00
2013 03 11 01 50 105  5.4  6.7  1.97 13.79  7.99  66 1026.5   5.8   5.7   4.9 99.0 99.00
2013 03 11 02 50  94  2.7  3.8  1.95 13.79  8.07  98 1026.9   5.9   5.7   5.1 99.0 99.00
2013 03 11 03 50 105  3.3  4.3  1.95 13.79  8.16  87 1026.4   5.8   5.6   5.2 99.0 99.00
2013 03 11 04 50 105  2.8  3.6  2.07 13.79  8.58  81 1026.2   5.9   5.6   5.4 99.0 99.00
2013 03 11 05 50 116  2.7  3.6  2.13 13.79  8.46  76 1025.8   5.9   5.5   5.5 99.0 99.00
2013 03 11 06 50 139  0.8  1.8  1.99 13.79  8.17  99 1025.4   5.9   5.4   5.6 99.0 99.00
2013 03 11 07 50 122  1.8  2.7  2.05 13.79  8.57  84 1024.8   5.9   5.4   5.6 99.0 99.00
2013 03 11 08 50 127  2.5  3.4  1.82 12.90  8.04  99 1024.3   6.1   5.4   5.9 99.0 99.00
2013 03 11 09 50 137  2.7  3.7  2.12 12.90  8.69  90 1024.2   6.3   5.4   6.0 99.0 99.00
2013 03 11 10 50 137  3.3  4.2  1.94 12.90  8.29  95 1023.8   6.3   5.5   6.0 99.0 99.00
2013 03 11 11 50 145  4.6  5.5  2.01 13.79  8.84  86 1023.7   6.9   5.5   6.3 99.0 99.00
2013 03 11 12 50 154  4.3  5.0  1.93 13.79  8.85  93 1024.0   7.0   5.6   6.2 99.0 99.00
2013 03 11 13 50 148  4.4  5.5  1.94 13.79  9.08  93 1023.6   7.4   5.6   6.4 99.0 99.00
2013 03 11 14 50 152  3.6  4.3  1.99 12.12  8.99  84 1023.8   7.5   5.7   6.4 99.0 99.00
2013 03 11 15 50 167  3.5  4.1  1.77 12.90  8.72  80 1023.6   7.7   5.9   6.6 99.0 99.00
2013 03 11 16 50 133  4.9  5.7  1.75 12.90  8.51  78 1022.6   7.8   6.0   6.9 99.0 99.00
2013 03 11 17 50 143  5.2  6.1  1.77 13.79  8.08  98 1022.1   8.3   6.0   7.4 99.0 99.00
2013 03 11 18 50 141  5.7  6.6  1.85 13.79  8.39  82 1021.2   8.4   6.2   7.6 99.0 99.00
2013 03 11 19 50 145  5.2  6.2  2.00 13.79  8.49  92 1020.9   8.3   6.2   7.8 99.0 99.00
2013 03 11 20 50 145  6.5  7.4  2.01 12.90  7.93  82 1020.3   8.3   6.2   7.8 99.0 99.00
2013 03 11 21 50 143  6.9  7.8  1.94 12.90  7.70  80 1019.8   8.5   6.1   8.1 99.0 99.00
2013 03 11 22 50 143  7.6  8.7  2.01 12.90  8.00 123 1019.2   8.6   6.0   8.3 99.0 99.00
2013 03 11 23 50 149  7.0  8.0  1.99 13.79  7.49  89 1019.6   8.8   6.0   8.4 99.0 99.00
2013 03 12 00 50 148  7.2  8.7  1.91 13.79  7.51 103 1019.4   8.8   5.9   8.4 99.0 99.00
2013 03 12 01 50 144  7.5  8.6  1.91 14.81  7.29 117 1019.1   8.7   5.8   8.2 99.0 99.00
2013 03 12 02 50 143  9.2 11.0  1.99 13.79  7.30 108 1018.3   9.5   5.9   8.5 99.0 99.00
2013 03 12 03 50 151  7.7  9.0  1.93 12.90  6.88 101 1018.5   9.3   5.9   8.2 99.0 99.00
2013 03 12 04 50 150  7.8  8.8  1.95 13.79  6.95 109 1018.0   9.2   5.9   8.1 99.0 99.00
2013 03 12 05 50 142  6.2  7.1  1.97 12.90  7.27 105 1017.3   8.7   5.9   7.6 99.0 99.00
2013 03 12 06 50 138  5.5  6.6  1.79 12.90  7.16  85 1016.5   8.5   5.9   7.7 99.0 99.00
2013 03 12 07 50 156  7.5  9.0  2.16 13.79  7.32  82 1015.6   9.3   5.9   8.1 99.0 99.00
2013 03 12 08 50 154  8.7  9.9  1.99 12.12  6.89 103 1014.4   9.6   5.9   8.0 99.0 99.00
2013 03 12 09 50 148  8.5  9.7  1.97 10.81  6.50 101 1014.3   9.3   5.9   8.2 99.0 99.00
2013 03 12 10 50 151  7.3  8.3  1.98 13.79  6.47  86 1014.0   9.1   5.9   8.1 99.0 99.00
2013 03 12 11 50 151  7.9  8.9  1.96 12.90  6.67  90 1013.9   9.3   5.9   8.6 99.0 99.00
2013 03 12 12 50 149  8.4  9.9  2.06 13.79  6.58  97 1013.2   9.3   5.9   8.7 99.0 99.00
2013 03 12 13 50 145  8.4  9.4  1.88 12.90  6.23 104 1012.6   9.4   5.9   8.8 99.0 99.00
2013 03 12 14 50 152 10.5 12.7  2.02 12.90  6.69 101 1011.6  10.0   5.8   9.1 99.0 99.00
2013 03 12 16 50 160 11.8 14.0  1.84 13.79  6.08  74 1009.8  10.1   5.8   9.8 99.0 99.00
2013 03 12 17 50 166 11.5 13.3  2.08 13.79  5.98  94 1008.5   9.9   5.9   9.8 99.0 99.00
2013 03 12 18 50 179 14.7 18.7  2.27 12.90  5.92  96 1007.3  10.7   5.9  10.6 99.0 99.00
2013 03 12 19 50 186 12.1 14.0  2.45 13.79  5.93  65 1007.1  10.0   5.9   9.8 99.0 99.00
2013 03 12 20 50 185  9.7 11.7  2.49 12.90  5.86  91 1007.2   9.3   6.0   9.2 99.0 99.00
2013 03 12 21 50 181  8.6  9.7  2.53 13.79  6.45 111 1006.9   9.1   6.0   9.1 99.0 99.00
2013 03 12 22 50 234  6.8  8.1  2.19 12.90  5.87  89 1008.3   8.6   6.0   8.6 99.0 99.00
2013 03 12 23 50 299  4.1  6.1  2.11 12.90  6.15 109 1009.7   9.2   6.0   9.2 99.0 99.00
2013 03 13 00 50 322  4.4  5.8  2.14 12.90  6.39 107 1010.2   7.7   6.0   7.6 99.0 99.00
2013 03 13 01 50 310  6.6  8.0  2.14 13.79  7.00 108 1010.9   7.9   6.0   6.1 99.0 99.00
2013 03 13 02 50 316 10.3 12.8  1.93 12.90  6.89  92 1011.1   7.7   6.0   4.4 99.0 99.00
2013 03 13 03 50 311 10.1 12.6  2.07 13.79  6.29  61 1011.4   7.1   6.0   3.7 99.0 99.00
2013 03 13 04 50 313  9.9 12.3  2.01  8.33  6.07 139 1011.6   6.9   5.9   3.1 99.0 99.00
2013 03 13 05 50 307 10.2 12.6  1.90 13.79  5.91  65 1012.1   6.6   6.0   2.5 99.0 99.00
2013 03 13 06 50 309 11.2 13.6  1.90 12.12  5.60  74 1012.2   6.3   5.9   1.9 99.0 99.00
2013 03 13 07 50 308 11.3 13.2  1.91 12.90  5.64  56 1012.5   6.0   5.9   1.1 99.0 99.00
2013 03 13 08 50 308 10.0 12.5  1.84 12.90  5.91  80 1012.9   5.8   5.9   1.2 99.0 99.00
2013 03 13 09 50 307  9.2 11.3  1.88 12.12  5.87  81 1013.5   5.8   5.8   1.2 99.0 99.00
2013 03 13 10 50 299  7.5  9.2  1.66 12.90  6.07  94 1013.8   5.5   5.8   1.3 99.0 99.00
2013 03 13 11 50 298  6.9  8.8  1.62 12.90  6.60  76 1013.9   5.4   5.8   0.8 99.0 99.00
2013 03 13 12 50 289  5.9  7.2  1.56 12.12  6.85 100 1014.3   5.4   5.8   0.7 99.0 99.00
2013 03 13 13 50 289  6.1  7.1  1.51 13.79  7.43 100 1014.2   5.3   5.9   0.2 99.0 99.00
2013 03 13 14 50 289  6.7  8.1  1.39 13.79  6.87 120 1014.2   5.6   6.0   0.1 99.0 99.00
2013 03 13 15 50 287  5.5  6.9  1.37 12.90  7.33 101 1014.0   6.0   6.1   0.0 99.0 99.00
2013 03 13 16 50 304  2.7  3.8  1.39 12.90  7.71  77 1013.8   6.1   6.2  -1.1 99.0 99.00
2013 03 13 17 50 283  1.3  2.0  1.32 13.79  8.20  99 1013.2   6.4   6.4  -1.1 99.0 99.00
2013 03 13 18 50 190  1.6  2.3  1.26 12.12  8.57  87 1012.6   6.9   7.1  -1.6 99.0 99.00
2013 03 13 19 50 184  3.8  4.6  1.24 11.43  8.85  99 1012.2   6.7   6.9   1.1 99.0 99.00
2013 03 13 20 50 192  4.9  5.6  1.22 12.12  8.94  91 1012.2   6.7   6.7   3.1 99.0 99.00
2013 03 13 21 50 256  2.2  3.1  1.31 12.90  8.42  79 1013.1   6.6   6.6   1.3 99.0 99.00
2013 03 13 22 50 290  5.1  6.1  1.36 12.90  8.09  85 1013.1   5.7   6.5   1.7 99.0 99.00
2013 03 13 23 50 255  3.1  4.1  1.30 12.90  7.15  91 1013.7   5.9   6.4   2.6 99.0 99.00
2013 03 14 00 50 234  3.7  4.3  1.21 12.12  7.31 109 1014.0   6.3   6.4   3.4 99.0 99.00
2013 03 14 01 50 248  4.7  5.5  1.10 11.43  6.75 123 1014.2   6.7   6.3   3.0 99.0 99.00
2013 03 14 02 50 287  9.4 11.5  1.16 12.90  6.03  87 1014.7   6.4   6.3  -0.5 99.0 99.00
2013 03 14 03 50 286 11.3 13.9  1.36 12.90  5.28  58 1014.9   5.6   6.2  -2.2 99.0 99.00
2013 03 14 04 50 289 11.5 13.7  1.50 12.90  4.81 118 1015.1   5.0   6.1  -2.7 99.0 99.00
2013 03 14 05 50 290 11.3 14.1  1.57 12.90  4.83  63 1015.5   4.3   6.0  -3.3 99.0 99.00
2013 03 14 06 50 296 13.4 16.6  1.74  5.00  4.79 337 1015.6   3.4   6.0  -4.1 99.0 99.00
2013 03 14 07 50 293 11.9 14.4  1.74  5.26  4.86 328 1015.6   3.0   5.9  -4.9 99.0 99.00
2013 03 14 08 50 294 11.8 14.9  1.77  5.26  4.80 330 1015.9   2.5   5.9  -5.4 99.0 99.00
2013 03 14 09 50 290 11.2 14.2  1.86 12.12  5.08 102 1016.5   2.3   5.8  -5.3 99.0 99.00
2013 03 14 10 50 285 10.2 12.4  1.43 12.90  4.76 105 1017.0   2.1   5.8  -5.0 99.0 99.00
2013 03 14 11 50 285 11.4 14.3  1.39  5.26  4.72 346 1017.3   2.2   5.8  -5.2 99.0 99.00
2013 03 14 12 50 285 12.0 15.0  1.38 12.90  4.71  89 1017.4   2.2   5.8  -4.9 99.0 99.00
2013 03 14 13 50 282 11.2 14.6  1.35  5.26  4.51 337 1017.7   2.1   5.8  -5.7 99.0 99.00
2013 03 14 14 50 279 10.8 13.6  1.38  5.00  4.57 337 1017.4   2.4   5.8  -5.4 99.0 99.00
2013 03 14 15 50 281 11.5 14.1  1.43  4.76  4.59 332 1017.0   2.7   5.8  -5.7 99.0 99.00
2013 03 14 16 50 288 10.0 12.0  1.46  5.26  4.63 339 1016.6   3.1   5.9  -5.7 99.0 99.00
2013 03 14 17 50 273 10.1 14.6  1.42  5.26  4.40 332 1015.9   3.6   5.9  -5.4 99.0 99.00
2013 03 14 18 50 276  9.9 13.0  1.28  4.76  4.26 325 1015.3   4.4   5.9  -5.3 99.0 99.00
2013 03 14 19 50 277 10.1 12.3  1.37  4.76  4.38 329 1014.8   4.9   6.0  -5.3 99.0 99.00
2013 03 14 20 50 285 10.1 12.4  1.27  5.26  4.25 330 1014.7   5.4   6.0  -4.2 99.0 99.00
2013 03 14 21 50 283 11.4 13.8  1.37  4.55  4.43 319 1014.6   5.7   6.0  -4.7 99.0 99.00
2013 03 14 22 50 289 11.1 14.0  1.41  4.76  4.46 330 1015.3   5.8   6.0  -5.1 99.0 99.00
2013 03 14 23 50 291 11.0 13.7  1.42  5.26  4.51 326 1015.9   5.6   6.0  -5.2 99.0 99.00
2013 03 15 00 50 292 10.2 12.0  1.47  5.26  4.67 330 1016.3   5.4   6.0  -5.0 99.0 99.00
2013 03 15 01 50 283 10.1 12.3  1.27  5.00  4.37 333 1016.6   5.1   6.0  -5.2 99.0 99.00
2013 03 15 02 50 284 10.9 12.7  1.23  5.00  4.35 333 1016.8   4.9   5.9  -4.8 99.0 99.00
2013 03 15 03 50 286 10.9 13.1  1.32  5.00  4.31 339 1017.0   4.8   5.9  -5.1 99.0 99.00
2013 03 15 04 50 287 10.4 12.5  1.16  5.00  4.11 342 1017.5   4.6   5.9  -4.9 99.0 99.00
2013 03 15 05 50 287 10.2 12.5  1.13  4.76  4.16 336 1017.7   4.3   5.9  -4.9 99.0 99.00
2013 03 15 06 50 291 10.1 11.8  1.01  4.35  3.86 331 1017.5   4.1   5.9  -4.8 99.0 99.00
2013 03 15 07 50 290  9.8 11.8  1.07  4.55  3.97 333 1017.4   3.9   5.8  -4.7 99.0 99.00
2013 03 15 08 50 296  9.6 11.6  1.03  4.17  3.93 334 1017.3   3.5   5.8  -4.8 99.0 99.00
2013 03 15 09 50 300  8.8 10.4  1.02  4.17  3.92 329 1017.9   3.2   5.8  -5.1 99.0 99.00
2013 03 15 10 50 299  8.1  9.4  0.87  4.17  3.93 330 1018.3   3.0   5.8  -5.5 99.0 99.00
2013 03 15 11 50 296  8.2 10.3  0.92  4.17  4.04 338 1018.5   3.3   5.8  -5.2 99.0 99.00
2013 03 15 12 50 281  7.3  8.7  0.83  4.17  3.93 323 1018.5   3.4   5.9  -5.1 99.0 99.00
2013 03 15 13 50 264  6.3  7.7  0.73 12.12  3.92  70 1018.5   3.5   5.9  -4.1 99.0 99.00
2013 03 15 14 50 253  6.2  7.6  0.63 12.90  3.88  46 1017.6   4.0   6.0  -3.7 99.0 99.00
2013 03 15 16 50 227  4.5  5.5  0.54 11.43  3.71 272 1015.9   5.6   6.1  -2.3 99.0 99.00
2013 03 15 17 50 210  8.3  9.5  0.52 12.90  3.57 335 1014.7   5.7   6.2  -0.6 99.0 99.00
2013 03 15 18 50 207 10.1 12.6  0.65  3.33  3.29 207 1013.2   5.6   6.3   0.6 99.0 99.00
2013 03 15 19 50 206 10.8 13.4  1.10  4.17  3.74 191 1012.3   5.8   6.2   0.0 99.0 99.00
2013 03 15 20 50 205 10.8 14.0  1.28  5.00  4.07 203 1011.6   6.0   6.1   0.1 99.0 99.00
2013 03 15 21 50 203 10.2 11.7  1.34  5.00  4.17 198 1010.8   6.2   6.1   0.5 99.0 99.00
2013 03 15 22 50 204  9.9 11.6  1.34  5.26  4.31 197 1010.4   6.4   6.1   1.7 99.0 99.00
2013 03 15 23 50 200  9.8 11.5  1.35  5.26  4.13 196 1009.9   6.5   6.0   3.0 99.0 99.00
2013 03 16 00 50 201  8.6 10.2  1.33  5.00  4.15 195 1009.8   6.7   6.0   3.6 99.0 99.00
2013 03 16 01 50 212  8.1  9.3  1.09  4.76  4.11 197 1009.5   6.9   6.0   4.0 99.0 99.00
2013 03 16 02 50 213  6.3  7.4  1.02  5.00  4.06 181 1009.5   6.9   6.0   4.3 99.0 99.00
2013 03 16 03 50 229  6.3  7.4  1.00  5.26  4.23 180 1009.2   7.1   6.0   4.4 99.0 99.00
2013 03 16 04 50 234  5.2  6.2  1.01  5.00  4.31 169 1009.1   7.1   6.0   4.7 99.0 99.00
2013 03 16 05 50 248  3.8  4.2  0.97  5.56  4.48 165 1009.2   6.8   5.9   4.6 99.0 99.00
2013 03 16 06 50 250  3.4  3.9  0.85  5.56  4.54 170 1009.1   7.0   5.9   4.0 99.0 99.00
2013 03 16 07 50 329  1.3  1.9  0.82  5.56  4.68 168 1009.3   7.0   5.7   3.7 99.0 99.00
2013 03 16 08 50 343  2.0  2.5  0.75  5.56  4.73 173 1009.3   6.4   5.6   3.8 99.0 99.00
2013 03 16 09 50  30  0.5  0.8  0.80  5.26  4.85 178 1009.6   6.4   5.6   3.7 99.0 99.00
2013 03 16 10 50 167  0.0  0.3  0.87  6.67  5.04 171 1009.8   6.6   5.6   3.4 99.0 99.00
2013 03 16 11 50  31  2.0  2.5  0.91  6.67  5.03 165 1010.6   6.8   5.7   3.1 99.0 99.00
2013 03 16 12 50  68  3.7  4.4  0.93  6.25  5.06 163 1010.3   6.7   5.8   3.9 99.0 99.00
2013 03 16 13 50  80  6.2  7.5  0.92  6.25  5.04 167 1010.2   6.6   5.9   4.4 99.0 99.00
2013 03 16 14 50  99  6.0  6.8  0.86  5.56  4.42 185 1010.2   6.5   6.0   3.9 99.0 99.00
2013 03 16 15 50 104  6.0  7.4  0.87  7.14  4.24 152 1009.0   6.6   6.0   4.7 99.0 99.00
2013 03 16 16 50  96  6.1  7.2  0.91  6.67  4.12 157 1007.9   6.7   6.1   4.8 99.0 99.00
2013 03 16 17 50  87  5.5  6.5  0.87  4.00  4.11  62 1006.9   6.7   6.2   4.8 99.0 99.00
2013 03 16 18 50  83  3.2  4.0  0.86  3.85  4.27  81 1006.8   6.8   6.2   5.2 99.0 99.00
2013 03 16 19 50  70  3.6  4.2  0.86  4.17  4.28  63 1005.8   6.8   6.3   5.4 99.0 99.00
2013 03 16 20 50  45  3.2  3.9  0.83  4.17  4.35  60 1006.0   7.0   6.4   5.6 99.0 99.00
2013 03 16 21 50  77  2.8  3.7  0.82  4.17  4.38  68 1005.4   7.2   6.4   5.7 99.0 99.00
2013 03 16 22 50  30  6.6  7.6  0.85  4.35  4.37  55 1005.8   6.5   6.4   5.2 99.0 99.00
2013 03 16 23 50  47  6.0  7.1  0.91  4.17  4.24  59 1006.5   6.5   6.4   5.0 99.0 99.00
2013 03 17 00 50  26  7.1  8.6  0.90  4.35  4.23  27 1007.7   6.4   6.3   4.9 99.0 99.00
2013 03 17 01 50  19  8.2  9.4  1.04  4.35  4.21  42 1008.8   5.8   6.3   4.4 99.0 99.00
2013 03 17 02 50  13  8.4 10.0  1.14  4.55  4.18  22 1010.0   5.3   6.2   4.0 99.0 99.00
2013 03 17 03 50   7 10.3 12.0  1.26  5.00  4.34  48 1010.7   5.0   6.2   3.8 99.0 99.00
2013 03 17 04 50   5  9.5 11.2  1.42  5.56  4.47  39 1011.8   4.7   6.1   3.6 99.0 99.00
2013 03 17 05 50   2  8.8 10.6  1.51  5.26  4.59  39 1012.8   4.4   6.1   3.3 99.0 99.00
2013 03 17 06 50   9  7.2  8.5  1.41  6.25  4.67  48 1013.3   4.4   6.1   3.2 99.0 99.00
2013 03 17 07 50 353  7.2  8.3  1.34  5.88  4.65  66 1014.0   3.7   6.1   2.9 99.0 99.00
2013 03 17 08 50   8  7.8  9.1  1.23  5.88  4.57  51 1014.0   3.9   6.2   2.6 99.0 99.00
2013 03 17 09 50   5  7.4  8.5  1.34  5.88  4.68  58 1015.4   3.9   6.1   2.2 99.0 99.00
2013 03 17 10 50 356  6.5  8.4  1.19  6.25  4.53  64 1016.7   3.8   6.0   1.4 99.0 99.00
2013 03 17 11 50 348  6.9  7.9  1.18  6.25  4.58  60 1017.9   3.7   6.0   0.8 99.0 99.00
2013 03 17 12 50 343  6.1  8.4  1.21  5.88  4.59  69 1019.1   3.1   6.0   0.2 99.0 99.00
2013 03 17 13 50 347  8.0  9.4  1.10  5.88  4.42  79 1019.7   3.0   5.9  -0.6 99.0 99.00
2013 03 17 14 50   2  7.6  8.9  1.11  5.88  4.37  67 1019.5   2.8   5.8  -0.3 99.0 99.00
2013 03 17 15 50 359  7.8  9.1  1.16  5.56  4.47  72 1021.1   2.5   5.8  -0.9 99.0 99.00
2013 03 17 16 50   9  5.4  6.5  1.21  5.56  4.47  65 1021.7   2.6   5.9  -1.2 99.0 99.00
2013 03 17 17 50 358  4.2  5.1  1.18  5.56  4.78  74 1021.8   2.6   5.9  -1.5 99.0 99.00
2013 03 17 18 50  19  2.6  4.3  1.16  5.56  4.98  69 1021.4   2.7   5.9  -1.7 99.0 99.00
